Date,Open,High,Low,Close,Volume
2024-10-25,1343.5,1344.35,1322.0,1327.85,18597496
2024-10-28,1337.0,1353.0,1322.1,1334.35,10824350
2024-10-29,1328.1,1343.2,1320.3,1340.0,12008361
2024-10-30,1335.0,1350.0,1325.35,1343.9,11984423
2024-10-31,1340.0,1343.0,1326.15,1332.05,9331650
2024-11-01,1333.05,1341.95,1333.0,1338.65,2127335
2024-11-04,1337.85,1340.0,1285.1,1302.15,19796890
2024-11-05,1293.0,1309.55,1286.15,1305.3,16267479
2024-11-06,1310.0,1328.3,1300.2,1325.35,21625209
2024-11-07,1324.0,1324.0,1302.6,1305.65,9611974
2024-11-08,1297.65,1301.65,1275.0,1283.75,19814406
2024-11-11,1278.95,1286.0,1267.0,1272.7,9056552
2024-11-12,1275.55,1289.3,1267.5,1274.25,10671091
2024-11-13,1270.25,1275.45,1249.5,1252.05,14633633
2024-11-14,1253.6,1272.6,1251.1,1267.6,12612633
2024-11-18,1267.6,1272.9,1243.9,1260.75,13620611
2024-11-19,1260.75,1281.5,1235.15,1241.65,14183746
2024-11-21,1241.65,1243.95,1217.25,1223.0,19433843
2024-11-22,1229.4,1268.85,1222.45,1265.4,20471957
2024-11-25,1290.0,1304.45,1282.45,1287.0,28923341
2024-11-26,1294.95,1297.85,1284.2,1295.7,9247557
2024-11-27,1293.5,1303.85,1286.0,1293.2,9572746
2024-11-28,1289.95,1296.6,1269.05,1270.8,15027412
2024-11-29,1280.0,1299.5,1275.25,1292.2,13202307
2024-12-02,1288.0,1311.35,1277.05,1309.15,11024152
2024-12-03,1317.0,1326.8,1307.0,1323.3,16869482
2024-12-04,1326.0,1328.4,1304.05,1308.95,19608540
2024-12-05,1314.35,1329.95,1306.15,1322.05,16858723
2024-12-06,1323.9,1323.9,1310.0,1311.55,9037514
2024-12-09,1303.0,1315.0,1293.1,1295.15,14650002
2024-12-10,1289.25,1294.9,1280.2,1284.85,16043729
2024-12-11,1285.0,1290.0,1276.05,1278.2,11724373
2024-12-12,1270.0,1278.2,1260.6,1262.9,20906813
2024-12-13,1260.0,1275.2,1239.6,1272.85,28630222
2024-12-16,1275.0,1281.0,1266.55,1268.3,9486781
2024-12-17,1261.05,1263.9,1242.8,1245.3,17462791
2024-12-18,1240.65,1259.95,1240.65,1253.25,12670179
2024-12-19,1239.0,1244.9,1229.0,1230.45,14244653
2024-12-20,1224.0,1239.5,1201.5,1205.3,20312896
2024-12-23,1215.0,1227.2,1213.2,1222.3,10052824
2024-12-24,1222.3,1233.55,1221.0,1222.75,6734917
2024-12-26,1224.25,1227.7,1214.25,1216.55,10016178
2024-12-27,1218.3,1227.9,1217.0,1221.05,7000397
2024-12-30,1216.4,1223.2,1208.1,1210.7,8818766
2024-12-31,1208.0,1219.1,1206.15,1215.45,6405475
