Symbol,Date,Open,High,Low,Close,Volume,EMA20,EMA50,EMA200,RSI14,MACD,MACDSignal,MACDHist,ATR14,BB_MA20,BB_Upper,BB_Lower,BB_BandWidth,DonchianH20,DonchianL20,RVOL20,RS_vs_Index,RS_ROC20,KC_Upper,KC_Lower,Squeeze,AVWAP60,IndexUpRegime
INFY,2025-08-26,1523.0,1538.4,1518.6,1529.6,15994798,1489.6056876871849,1523.2536704073661,1560.4048473814405,67.42081447963793,-10.931612802179188,-25.71908246267068,14.787469660491492,28.314285714285752,1469.65,1546.2083506394413,1393.091649360559,0.10418582742753878,1539.0,1414.0,1.7984683748553991,,,1512.1214285714286,1427.1785714285716,1,1560.4048473814405,0
INFY,2025-08-28,1529.6,1529.6,1498.0,1500.1,5443364,1490.605146002691,1522.3456833325674,1559.8047991487895,65.4785156249999,-9.006147684859798,-22.376495507108505,13.370347822248707,28.428571428571463,1468.97,1544.109396072269,1393.830603927731,0.10230215194628745,1539.0,1414.0,0.6177068646979083,,,1511.6128571428571,1426.327142857143,1,1559.8047991487895,0
INFY,2025-08-29,1501.9,1501.9,1467.7,1469.6,8169075,1488.6046559071965,1520.277225162663,1558.9072389582543,56.95448745214795,-9.828006664910617,-19.86679773866893,10.038791073758311,28.885714285714325,1466.5,1537.8678978400326,1395.1321021599674,0.09733092102288794,1539.0,1414.0,0.91430744205904,,,1509.8285714285714,1423.1714285714286,0,1558.9072389582543,0
INFY,2025-09-01,1476.7,1503.4,1476.2,1499.4,4546057,1489.632783916035,1519.4585104504017,1558.3151271278239,65.19315013938669,-7.98270522005123,-17.489979234945388,9.507274014894158,29.885714285714325,1466.02,1536.305271347709,1395.7347286522909,0.09588582877137981,1539.0,1414.0,0.5154583435028592,,,1510.8485714285714,1421.1914285714286,0,1558.3151271278239,0
INFY,2025-09-02,1499.4,1512.8,1486.3,1498.7,5218763,1490.496328304984,1518.6444512170526,1557.7219417832684,64.28860964734491,-6.501825680972615,-15.292348524150833,8.790522843178218,30.392857142857174,1467.475,1539.2611113967996,1395.6888886032002,0.09783623080025172,1539.0,1414.0,0.6036577235053131,,,1513.0642857142857,1421.8857142857141,0,1557.7219417832684,0
INFY,2025-09-03,1500.0,1501.9,1473.0,1479.1,4623483,1489.4109637045092,1517.0936884242271,1556.939633904828,60.488176964149474,-6.831030307837182,-13.600084880888105,6.769054573050923,31.028571428571468,1467.405,1539.1403462021121,1395.6696537978878,0.09777170747286833,1539.0,1414.0,0.5474234591652772,,,1513.9478571428572,1420.8621428571428,0,1556.939633904828,0
INFY,2025-09-04,1484.0,1484.0,1460.1,1463.0,5787724,1486.8956338278892,1514.9723673095518,1556.004911179407,56.5989847715736,-8.295438145889875,-12.53915553388846,4.243717387998585,31.907142857142908,1467.54,1539.2291946640426,1395.8508053359574,0.09769981692361719,1539.0,1414.0,0.7037072819401011,,,1515.4007142857142,1419.6792857142857,0,1556.004911179407,0
INFY,2025-09-05,1470.0,1472.7,1433.0,1444.6,5466487,1482.867478225233,1512.212666630746,1554.8964046005076,49.43244232881726,-10.816037584296737,-12.194531943970116,1.378494359673379,31.614285714285774,1467.935,1538.9929978090547,1396.8770021909452,0.09681354802365877,1539.0,1414.0,0.6859176837220581,,,1515.3564285714285,1420.5135714285714,0,1554.8964046005076,0
INFY,2025-09-08,1451.0,1458.0,1428.3,1432.9,3811567,1478.1086707752108,1509.10236597856,1553.6825100273684,49.46866984243315,-13.600939849894303,-12.475813525154955,-1.1251263247393481,31.22857142857148,1467.7350000000001,1539.1822429581146,1396.2877570418857,0.09735714275140189,1539.0,1414.0,0.49723180532765354,,,1514.5778571428573,1420.892142857143,0,1553.6825100273684,0
INFY,2025-09-09,1481.0,1507.2,1472.5,1504.3,13072640,1480.6030830823336,1508.9140379009696,1553.1911417683896,59.453102028815046,-9.932120373084445,-11.967074894740854,2.0349545216564096,35.34285714285719,1471.7949999999998,1541.7760643561605,1401.8139356438392,0.0950962115731616,1539.0,1414.0,1.6723763416310817,,,1524.8092857142856,1418.780714285714,0,1553.1911417683896,0
INFY,2025-09-10,1510.1,1534.9,1509.3,1532.6,7281071,1485.5551704078257,1509.842899159755,1552.9862547856196,55.82959641255603,-4.686952744551945,-10.511050464703073,5.824097720151128,33.31428571428577,1477.0149999999999,1548.8542437833837,1405.175756216616,0.09727625485642846,1539.0,1421.0,0.9275733792119062,,,1526.9864285714284,1427.0435714285713,0,1552.9862547856196,0
INFY,2025-09-11,1523.9,1527.5,1506.5,1509.7,8003662,1487.8546779880328,1509.8372952711372,1552.5555457827777,51.98566736339206,-2.35085898721627,-8.879012169205712,6.528153181989442,33.48571428571433,1481.295,1549.9912950046687,1412.5987049953314,0.09275167337318849,1539.0,1422.4,1.0320894599898989,,,1531.5235714285716,1431.0664285714286,0,1552.5555457827777,0
INFY,2025-09-12,1537.0,1542.9,1521.1,1525.6,12856963,1491.4494705606012,1510.455440554622,1552.2873313968794,55.57180462123427,0.7745803837699441,-6.948293658610581,7.722874042380525,34.5571428571429,1486.2450000000001,1552.573448290546,1419.9165517094543,0.0892564123553597,1542.9,1426.2,1.6312301192860599,,,1538.0807142857145,1434.4092857142857,0,1552.2873313968794,0
INFY,2025-09-15,1525.6,1527.5,1501.2,1508.4,6167414,1493.0638066976867,1510.3748350426763,1551.8506415322338,46.23211446740861,1.8423795446990425,-5.190159017948656,7.032538562647699,32.7571428571429,1489.2800000000002,1553.7100550985335,1424.8499449014669,0.0865251062238576,1542.9,1428.3,0.8174160028401809,,,1538.4157142857146,1440.1442857142858,0,1551.8506415322338,0
INFY,2025-09-16,1508.4,1514.0,1503.5,1511.3,8923112,1494.8005870121929,1510.411116021395,1551.447152561764,47.094315655763744,2.8893175819546286,-3.5742636979679996,6.463581279922629,32.09285714285717,1493.055,1552.981462830443,1433.1285371695571,0.08027361728863694,1542.9,1428.3,1.16971646667318,,,1541.1942857142858,1444.9157142857143,0,1551.447152561764,0
INFY,2025-09-17,1516.9,1526.7,1514.0,1522.4,4795698,1497.4291025348411,1510.8812683342815,1551.1581261681147,53.76053962900509,4.562111570323395,-1.9469886443097209,6.509100214633117,30.93571428571433,1497.175,1552.9280598641058,1441.4219401358941,0.07447767944843563,1542.9,1428.3,0.6253420054450168,,,1543.5785714285714,1450.7714285714285,1,1551.1581261681147,0
INFY,2025-09-18,1550.0,1555.0,1538.5,1540.6,9331945,1501.540616579142,1512.0467087917607,1551.0530701863427,62.49120337790291,7.272567127360844,-0.10307748997560773,7.375644617336452,30.821428571428605,1499.395,1558.42421578159,1440.36578421841,0.07873737845142872,1555.0,1428.3,1.2254906177253713,,,1545.6271428571429,1453.162857142857,1,1551.0530701863427,0
INFY,2025-09-19,1544.6,1551.3,1520.1,1540.2,12988129,1505.2224626192237,1513.150759427378,1550.9450794382199,58.00627943485088,9.281356328716356,1.7738092737627853,7.507547054953571,30.635714285714307,1501.585,1563.333702095885,1439.836297904115,0.0822446975640872,1555.0,1428.3,1.6366102343323343,,,1547.5385714285715,1455.6314285714286,1,1550.9450794382199,0
INFY,2025-09-22,1482.7,1514.7,1482.0,1499.5,15655204,1504.6774661792977,1512.6154355282652,1550.4331881005262,50.13568521031206,7.502699932869973,2.919587405584223,4.58311252728575,32.90000000000003,1502.185,1563.5896895174699,1440.78031048253,0.08175383127573492,1555.0,1428.3,1.8545338589195048,,,1551.535,1452.8349999999998,0,1550.4331881005262,0
INFY,2025-09-23,1493.0,1513.0,1493.0,1497.5,9832164,1503.9938979717456,1512.022673350686,1549.9064897114663,53.31890331890334,5.864120706120275,3.5084940656914334,2.3556266404288415,32.264285714285734,1500.4550000000002,1560.2392251680776,1440.6707748319227,0.07968812815856184,1555.0,1428.3,1.1707095081411296,,,1548.8514285714286,1452.0585714285717,0,1549.9064897114663,0
INFY,2025-09-24,1487.2,1496.7,1482.7,1494.6,4937004,1503.0992410220556,1511.3394312585024,1549.356176381004,55.984848484848484,4.282166944921755,3.663228641537498,0.6189383033842573,31.614285714285725,1498.705,1556.9256863218693,1440.4843136781305,0.07769465815069594,1555.0,1428.3,0.6292723199951544,,,1546.1264285714285,1451.2835714285713,1,1549.356176381004,0
INFY,2025-09-25,1489.0,1502.7,1476.5,1484.8,9491867,1501.3564561628123,1510.298669248365,1548.7138263672625,57.87000783085361,2.212178477373982,3.373018608704795,-1.1608401313308132,30.65000000000001,1497.94,1556.4846801933993,1439.3953198066008,0.07816692283188811,1555.0,1428.3,1.1794067209070893,,,1543.915,1451.9650000000001,1,1548.7138263672625,0
INFY,2025-09-26,1475.0,1478.7,1441.2,1448.9,8597058,1496.3606031949253,1507.8908782974488,1547.720653965598,52.8612303290415,-2.2986350339797355,2.2386878801678893,-4.537322914147625,31.642857142857142,1496.9050000000002,1558.2253314784878,1435.5846685215126,0.08192948981864254,1555.0,1428.3,1.0653899126039177,,,1544.369285714286,1449.4407142857144,1,1547.720653965598,0
INFY,2025-09-29,1460.0,1465.0,1436.5,1441.8,10513117,1491.164355271599,1505.2990791485292,1546.666717110219,35.48536925220618,-6.372934679240188,0.5163633682862738,-6.889298047526462,28.371428571428574,1494.025,1560.079710179079,1427.9702898209212,0.08842517384793284,1555.0,1428.3,1.2563846287252054,,,1536.582142857143,1451.4678571428572,0,1546.666717110219,0
INFY,2025-09-30,1443.0,1452.2,1438.1,1441.8,7556305,1486.4629881028754,1502.8089191819204,1545.6232671887242,25.721925133689766,-9.492423749695035,-1.485394055309988,-8.007029694385047,27.192857142857147,1491.1799999999998,1561.1710249885466,1421.188975011453,0.09387334190177817,1555.0,1428.3,0.8905873770086423,,,1531.9692857142857,1450.390714285714,0,1545.6232671887242,0
