Date,Symbol,Open,High,Low,Close,Volume,EMA20,EMA50,EMA200,RSI14,MACD,MACDSignal,MACDHist,ATR14,BB_MA20,BB_Upper,BB_Lower,BB_BandWidth,DonchianH20,DonchianL20,RVOL20,RS_vs_Index,RS_ROC20,KC_Upper,KC_Lower,Squeeze,AVWAP60,IndexUpRegime,ATRpct,DonchianH55,DonchianL55,BB_inside_KC,RSI_Overbought,RSI_Oversold,RSI_Above50,MACD_Line,MACD_Signal,MACD_Hist,MACD_CrossUp,MACD_AboveZero,MACD_Hist_Rising,RSI14_H4,RSI_Overbought_H4,RSI_Oversold_H4,RSI_Above50_H4,MACD_Line_H4,MACD_Signal_H4,MACD_Hist_H4,MACD_CrossUp_H4,MACD_AboveZero_H4,MACD_Hist_Rising_H4,Trend_OK,Minervini_Trend,BB_bw_p20_60,SEPA_Flag,BB_slope20,HL_5,Volume_Dry_Up,Pivot_Break,VCP_Flag,Donchian_Mid,Pullback_to_Mid,Donchian_Breakout,MR_Flag,BB_Inside_KC,BBKC_Squeeze_Flag,SqueezeBreakout_Flag,AVWAP_Reclaim_Flag,RS_p80_60,RS_Leader_Flag,TS_Momentum,TS_Momentum_Flag,RSIConfirm_D,MACDConfirm_D,MomentumConfirm_D,RSIConfirm_H4,MACDConfirm_H4,RSI_MACD_Confirm_H4,RSI_MACD_Confirm_D,RSI_MACD_Confirm_OK,RSI14_Status,GoldenBull_Flag,GoldenBear_Flag,GoldenBull_Date,GoldenBear_Date,CompositeScore
2025-12-19,TATACONSUM,1171.5,1186.3,1169.6,1184.0,598033,1163.2826394416916,1155.049123228731,1159.7249817415588,57.66312594840667,2.681253165454109,-0.11535502830201072,2.7966081937561196,20.72857142857145,1163.15,1195.1852765035328,1131.1147234964674,0.055083654736762605,1194.7,1131.9,0.5911946806882135,0.04559738739293857,0.07607133801033061,1196.1176394416916,1130.4476394416915,0,1160.6932043872466,1,1.7507239382239401,1202.8,1108.4,True,False,False,True,2.681253163329302,-0.11535503142656323,2.796608194755865,False,True,True,57.66312594840667,False,False,True,2.681253165454109,-0.11535502830201072,2.7966081937561196,False,True,True,0,0,0.046612104034748233,0,0.00042250631953880786,True,True,True,0,1163.3000000000002,False,0,0,True,0,0,0,4.2092710856251525,0,0.28646710490574234,1,True,False,True,True,False,True,False,False,Neutral,0,0,,,10.5
2025-12-19,BHARTIARTL,2113.9,2115.0,2082.0,2097.7,10127415,2092.6547920299813,2064.0379149084492,1944.399347098803,51.80505415162494,3.357056992397247,6.005121464624928,-2.6480644722276807,30.15000000000006,2099.9449999999997,2151.835064958509,2048.0549350414913,0.04942040382820397,2170.7,2038.0,1.4170609809239394,0.08078516852547907,-3.0055023812826542,2141.0822920299815,2044.2272920299813,1,2053.7521719916303,1,1.4372884587881996,2174.5,1848.1,False,False,False,True,3.3570569901048657,6.005121461253402,-2.648064471148536,False,True,True,51.80505415162453,False,False,True,3.357056992397247,6.005121464624928,-2.6480644722276807,False,True,True,1,0,0.055912130949864636,0,-0.0019658991979397576,True,False,True,0,2104.35,True,0,0,False,0,0,1,6.73643584265299,0,0.2617364891281464,1,True,False,True,True,False,True,False,False,Neutral,0,0,2025-05-08,,30.98
2025-12-19,SUNPHARMA,1747.0,1760.0,1741.2,1744.9,2768986,1778.074423458359,1746.0648343875475,2557.225237333796,33.799896319336455,6.462489843940602,16.571939598223686,-10.109449754283084,27.271428571428583,1793.1050000000002,1836.1807215026026,1750.0292784973979,0.04804595548236426,1849.0,1736.0,1.30861838973055,0.06719837944420481,-1.955385739169524,1818.686923458359,1737.461923458359,0,1711.27742117386,0,1.5629221486290665,1849.0,1600.0,False,False,False,False,6.462489752223746,16.57193946334586,-10.109449711122114,False,True,False,33.799896319336455,False,False,False,6.462489843940602,16.571939598223686,-10.109449754283084,False,True,False,0,0,0.049597790869129514,0,-0.0016308709148267057,True,False,False,0,1792.5,True,0,0,False,0,0,0,5.683605262578149,0,-0.03586031605702278,0,False,False,False,False,False,False,False,False,Neutral,0,0,,,21.24
2025-12-19,BRITANNIA,6020.0,6116.0,5992.5,6103.0,179450,5950.594417605561,5917.431800448573,5595.897022974294,67.2218917311125,45.19412407303753,16.55930504883005,28.634819024207477,115.53571428571429,5912.625,6112.063653013116,5713.186346986884,0.06746196588253643,6145.0,5780.0,0.7127886679908237,0.23503450613100005,4.988818166179243,6102.731917605561,5798.456917605561,0,5928.352394627138,1,1.89309707169776,6261.5,5723.0,False,False,False,True,45.19412408693006,16.55930506926125,28.63481901766881,False,True,True,67.22189173111244,False,False,True,45.19412407303753,16.55930504883005,28.634819024207477,False,True,True,1,0,0.057898152808062917,0,-0.00019553301334182364,True,True,True,0,5962.5,False,0,0,False,0,0,1,1.7370730222094906,1,0.2592592592592593,1,True,False,True,True,False,True,False,False,Neutral,0,0,,,21.03
2025-12-19,SHREECEM,25490.0,25715.0,25360.0,25600.0,47019,26288.72536063278,27191.590557692663,27617.92614865051,36.790923824959485,-404.1140097270363,-421.9952671919825,17.881257464946202,491.7857142857143,26260.5,26951.70718198122,25569.29281801878,0.05264234740246523,26975.0,25360.0,1.2636238180149504,0.9858894571446176,-3.3232628398791486,26954.72536063278,25622.72536063278,0,27618.352925791296,0,1.9210379464285714,30285.0,25360.0,False,False,False,False,-404.1140096375493,-421.9952670603881,17.881257422838758,False,False,False,36.790923824959485,False,False,False,-404.1140097270363,-421.9952671919825,17.881257464946202,False,False,False,0,0,0.039469864092780436,0,-0.003943153761312074,False,False,False,0,26167.5,True,0,0,False,0,0,0,-1.4931789638505162,0,-0.08868419881635736,0,False,False,False,False,False,False,False,False,Neutral,0,0,,2025-12-05,20.42
2025-12-19,CIPLA,1495.5,1520.1,1495.5,1517.1,769045,1510.954690163582,1522.239497629855,1654.5815177562101,47.619047619048374,-6.359197556716481,-7.385441945653754,1.0262443889372728,19.407142857142894,1510.53,1534.7264851578368,1486.3335148421631,0.03203707990948453,1536.3,1484.8,0.6922095652093687,0.058425503727894505,0.3505754729461463,1539.822190163582,1482.087190163582,0,1532.431550760903,0,1.2792263434936981,1673.0,1484.8,True,False,False,False,-6.359197572975518,-7.385441969564016,1.0262443965884982,True,False,True,47.61904761904762,False,False,False,-6.359197556716481,-7.385441945653754,1.0262443889372728,True,False,True,0,0,0.03244647305191803,0,-0.0020266378530296196,True,True,False,0,1510.55,False,0,0,True,0,0,0,0.6512277232147093,0,0.04739549173254165,0,False,False,True,False,True,True,False,False,Neutral,0,0,,2024-08-09,12.06
2025-12-19,SBIN,979.95,982.0,977.05,980.3,5376584,966.0522921953302,942.2539542301286,896.7661233420998,53.60721442885852,6.773332637956287,7.1708012393039695,-0.3974686013476827,13.439285714285713,968.25,988.9909840541409,947.5090159458591,0.04284220821924272,999.0,944.45,0.561806929269503,0.03775263417339331,0.7916923709644141,987.3635421953302,944.7410421953302,1,932.0556319944545,1,1.370936010842162,999.0,857.25,False,False,False,True,6.7733326335376205,7.170801232806047,-0.3974685992684268,False,True,True,53.60721442885768,False,False,True,6.773332637956287,7.1708012393039695,-0.3974686013476827,False,True,True,1,0,0.0467519932123111,0,-0.002105806842836944,True,True,True,0,971.725,False,0,0,False,0,0,1,8.41022220259973,0,0.13862593646553223,1,True,False,True,True,False,True,False,False,Neutral,0,0,2025-10-31,2024-08-13,18.31
2025-12-19,COALINDIA,385.0,387.35,383.5,385.6,3611941,381.966127149035,382.6875018736523,430.35739355395725,61.038961038963826,0.8285579692714009,-0.137121075235488,0.9656790445068889,4.982142857142845,379.745,388.2946629150283,371.1953370849717,0.045028442323286975,387.35,369.6,0.9624755125322447,0.014849959948240803,1.9566367001586649,389.353627149035,374.578627149035,0,383.825853696414,1,1.2920494961470033,399.3,369.6,False,False,False,True,0.8285579656294999,-0.13712108059125494,0.9656790462207548,False,True,False,61.0389610389612,False,False,True,0.8285579692714009,-0.137121075235488,0.9656790445068889,False,True,False,0,0,0.044065038255095466,0,-0.0009413349343910946,True,False,False,0,378.475,False,0,0,False,0,0,0,1.0544382707683964,1,-0.06054330612742109,0,True,False,False,True,False,True,False,False,Neutral,0,0,,,16.34
2025-12-19,INFY,1650.0,1654.9,1629.8,1638.7,13149023,1587.5164939830013,1552.0450788324024,1546.8028117336953,71.80385288966757,25.043744491926873,23.3500941782139,1.693650313712972,26.742857142857183,1586.925,1642.7556037530833,1531.0943962469166,0.070363254410994,1654.9,1525.9,1.662986997662514,0.06310847864933145,6.064724919093845,1626.8389939830013,1548.1939939830013,1,1525.1034445804091,1,1.6319556442824912,1654.9,1427.4,False,True,False,True,25.04374449546458,23.350094183416303,1.6936503120482769,False,True,True,71.80385288966727,True,False,True,25.043744491926873,23.3500941782139,1.693650313712972,False,True,True,1,0,0.06816300132959995,0,-4.304212625996784e-07,True,False,True,0,1590.4,False,0,0,False,0,0,1,4.822845933028393,1,-0.17239463649907827,0,False,False,True,True,False,True,False,False,Overbought,0,0,2025-12-17,2025-07-14,35.63
2025-12-19,SBILIFE,2014.5,2035.5,2012.4,2028.4,751874,2008.5064846450466,1965.1970868246774,1815.1729966829548,66.13636363636404,16.219968004941848,18.552178580368697,-2.332210575426849,34.14285714285711,2009.8,2052.765396096694,1966.8346039033058,0.04275589222479264,2086.6,1951.2,0.9259089020186657,0.07811633495594307,0.29171817058097904,2065.7539846450463,1951.2589846450467,0,1927.3730484578118,1,1.6832408372538508,2086.6,1757.7,True,False,False,True,16.21996800550096,18.552178581191228,-2.3322105756902687,False,True,True,66.13636363636368,False,False,True,16.219968004941848,18.552178580368697,-2.332210575426849,False,True,True,1,0,0.040157350568382696,0,-0.0021847514210002646,True,False,True,0,2018.9,False,0,0,True,0,0,1,9.22276287252311,0,0.42679281117011914,1,True,False,True,True,False,True,False,False,Neutral,0,0,2025-04-23,2024-12-19,23.82
2025-12-19,DIVISLAB,6410.0,6598.0,6408.5,6478.5,785205,6408.341144868467,6410.555881504755,6093.221912908676,54.0057224606582,-24.705120090302444,-27.963227631662107,3.2581075413596636,127.78571428571429,6404.7,6546.575928004856,6262.824071995144,0.04430369197772142,6598.0,6265.0,3.352317009677128,0.24949550187935177,1.6554213086458436,6589.428644868467,6227.253644868468,0,6390.583653872849,1,1.9724583512497382,6904.5,5675.0,True,False,False,True,-24.705120073379476,-27.96322760677537,3.2581075333958935,True,False,True,54.00572246065808,False,False,True,-24.705120090302444,-27.963227631662107,3.2581075413596636,True,False,True,0,0,0.047971689154070386,0,-0.002032016054234149,True,False,True,0,6431.5,False,0,0,True,0,0,0,8.763202426762398,0,0.1062162231385908,1,True,False,True,True,True,True,False,False,Neutral,0,0,2024-08-07,,49.95
2025-12-19,RELIANCE,1554.4,1574.2,1551.0,1565.1,13937275,1541.4043689835764,1507.3084744106081,1392.5515371648949,49.5674740484437,12.815319517423404,15.350432835525831,-2.535113318102427,21.221428571428582,1548.35,1573.1736304782314,1523.5263695217684,0.03206462424933834,1581.3,1517.6,1.3904013818144236,0.06027404646004066,1.1961722488038173,1573.9093689835765,1508.8993689835763,1,1477.1104834008243,1,1.3559151857024205,1581.3,1356.9,True,False,False,False,12.815319521860374,15.350432842050925,-2.5351133201905505,False,True,True,49.567474048442904,False,False,False,12.815319517423404,15.350432835525831,-2.535113318102427,False,True,True,1,0,0.04588639574659087,0,-0.001599655237567571,True,False,True,0,1549.4499999999998,False,0,0,True,0,0,1,8.046658168189822,0,0.23401403453441616,1,False,False,True,False,False,False,False,False,Neutral,0,0,2024-08-07,,30.99
2025-12-19,EICHERMOT,7075.0,7242.0,7075.0,7217.0,423435,7119.896238999412,6986.241458137726,6270.045969403952,55.75833857772194,47.270246107308594,55.42568975324018,-8.155443645931584,120.35714285714286,7148.75,7296.1197462337,7001.3802537663,0.04122951459589451,7328.5,6956.0,0.8449030656631362,0.2779361020395588,1.1563529329315259,7313.846238999412,6925.946238999412,1,7015.521561753925,1,1.6676893841920861,7328.5,6670.0,True,False,False,True,47.27024610056378,55.425689743321385,-8.155443642757604,False,True,True,55.75833857772184,False,False,True,47.270246107308594,55.42568975324018,-8.155443645931584,False,True,True,1,0,0.0343306495435592,0,-0.0010645378603639766,True,False,True,0,7142.25,False,0,0,True,0,0,1,4.68959253502836,0,0.49157796837862966,1,True,False,True,True,False,True,False,False,Neutral,0,0,2025-04-22,2024-08-19,22.67
2025-12-19,POWERGRID,258.05,263.95,257.95,263.45,16657897,266.34793862237234,273.1568121814926,284.44051653475583,37.747035573127036,-4.193725353810407,-4.010610933871068,-0.18311441993933908,4.075000000000001,267.05499999999995,277.1432891197441,256.9667108802558,0.0755521455860715,279.05,255.8,1.4488453682126328,0.010145803807998028,-5.09726224783863,272.62168862237235,260.07418862237233,1,278.0776670685795,0,1.546783070791422,296.65,255.8,False,False,False,False,-4.193725353395962,-4.010610933261629,-0.18311442013433332,False,False,True,37.74703557312256,False,False,False,-4.193725353810407,-4.010610933871068,-0.18311441993933908,False,False,True,0,0,0.04757972239500867,0,-0.00288300207777016,True,False,False,0,267.425,True,0,0,False,0,0,0,0.947533959464258,0,-0.21358208955223879,0,False,False,True,False,False,False,False,False,Neutral,0,0,2025-04-29,2025-08-07,23.06
2025-12-19,GRASIM,2800.0,2831.1,2790.1,2812.5,546550,2781.034124634689,2783.7109228394525,2855.919298489922,71.18200836820114,9.455300440143219,-0.5515908683526654,10.006891308495884,39.692857142857164,2759.07,2846.0527351272526,2672.0872648727477,0.0630522133380106,2849.9,2679.4,1.1455458377627912,0.10831305071168895,2.8411584028082526,2842.4216246346887,2719.646624634689,1,2791.0450376543404,1,1.4113015873015882,2977.8,2675.7,False,True,False,True,9.455300423605422,-0.5515908926737196,10.006891316279141,False,True,False,71.18200836820085,True,False,True,9.455300440143219,-0.5515908683526654,10.006891308495884,False,True,False,0,0,0.0496856558093831,0,-0.0027715042857722034,True,False,False,0,2764.65,False,0,0,False,0,0,0,1.43783225775899,1,0.04742751801575329,1,False,False,False,True,False,True,False,False,Overbought,0,0,,2024-08-14,19.22
2025-12-19,ONGC,232.0,233.5,231.5,232.89,5070902,238.97322455310064,242.3914870148598,248.8612235375697,23.083859332738342,-3.8089416544421795,-3.027431723683423,-0.7815099307587565,3.7271428571428538,239.86700000000002,249.55503725126027,230.17896274873976,0.08077840846185806,248.8,228.61,0.6811066575882926,0.008968898268531639,-5.69346021461834,244.43472455310064,233.51172455310063,0,245.70111613165653,0,1.6003876753586905,258.5,228.61,False,False,True,False,-3.8089416544250696,-3.0274317236582604,-0.7815099307668092,False,False,True,23.083859332732032,False,True,False,-3.8089416544421795,-3.027431723683423,-0.7815099307587565,False,False,True,0,0,0.05073412611861777,0,0.0015112411279855533,True,True,False,0,238.705,True,0,0,False,0,0,0,5.100046174803077,0,-0.07509928514694209,0,False,False,True,False,False,False,False,False,Oversold,0,0,,,11.3
2025-12-19,NTPC,318.95,320.6,317.5,319.9,10833662,323.39594215237076,327.8762557462138,378.6595694759345,35.77075098814686,-2.5545198007319527,-2.5714845420137844,0.016964741281831675,4.299999999999987,323.25750000000005,328.9585870154765,317.5564129845236,0.0352727284933927,329.95,315.55,1.4797515349452302,0.012319767083615749,-2.06643196081433,329.61344215237074,317.1784421523708,0,332.8325209149516,0,1.3441700531416028,350.0,315.55,True,False,False,False,-2.5545198037999626,-2.5714845465255154,0.016964742725552817,False,False,False,35.77075098814224,False,False,False,-2.5545198007319527,-2.5714845420137844,0.016964741281831675,False,False,False,0,0,0.03358509004983128,0,-0.0025016698885389887,True,False,False,0,322.75,True,0,0,True,0,0,0,1.8202714203340657,0,-0.09351090960612074,0,False,False,False,False,False,False,False,False,Neutral,0,0,,,23.83
2025-12-19,WIPRO,267.0,267.0,263.3,264.45,12750745,256.76599406253234,251.69113411408495,281.19616374736495,75.8860065765437,4.4977577611630295,3.9917529464526735,0.506004814710356,3.800714285714282,256.05949999999996,267.79764890140075,244.3213510985993,0.09168297916227064,267.0,244.0,1.5273127240852349,0.01018431511491774,8.163933085197762,262.50649406253234,251.02549406253235,0,246.89830981072177,1,1.437214704372956,267.0,236.0,False,True,False,True,4.49775775932153,3.9917529437445993,0.5060048155769308,False,True,True,75.8860065765437,True,False,True,4.4977577611630295,3.9917529464526735,0.506004814710356,False,True,True,0,0,0.05992761016143754,0,0.002383324393149534,True,False,False,0,255.5,False,0,0,False,0,0,0,5.29759062155213,1,-0.1447283311772316,0,False,False,True,True,False,True,False,False,Overbought,0,0,,,25.57
