Date,Symbol,Open,High,Low,Close,Volume,EMA20,EMA50,EMA200,RSI14,MACD,MACDSignal,MACDHist,ATR14,BB_MA20,BB_Upper,BB_Lower,BB_BandWidth,DonchianH20,DonchianL20,RVOL20,RS_vs_Index,RS_ROC20,KC_Upper,KC_Lower,Squeeze,AVWAP60,IndexUpRegime,Trend_OK,Minervini_Trend,BB_bw_p20_60,SEPA_Flag,BB_slope20,HL_5,Volume_Dry_Up,Pivot_Break,VCP_Flag,Donchian_Mid,Pullback_to_Mid,Donchian_Breakout,MR_Flag,BB_Inside_KC,BBKC_Squeeze_Flag,SqueezeBreakout_Flag,AVWAP_Reclaim_Flag,RS_p80_60,RS_Leader_Flag,TS_Momentum,TS_Momentum_Flag,RSI14_Status,GoldenBull_Flag,GoldenBear_Flag,GoldenBull_Date,GoldenBear_Date,CompositeScore
2025-12-19,TATASTEEL,169.15,169.62,167.83,168.69,28448892,168.93816100413125,170.09477813633484,162.57277923286577,50.1103752759382,-0.8850526238593659,-1.504905635720505,0.6198530118611392,3.1457142857142872,167.45749999999998,173.42103083332412,161.49396916667584,0.0712244101736159,173.17,160.06,1.3421390393010697,0.0064964723642861,0.8041762280155407,172.17607142857142,162.73892857142854,1,162.57277923286577,1,0,0,0.053235571451937684,0,-0.0017551748110731,True,False,True,0,166.615,False,0,0,False,0,0,0,3.18399064852505,0,0.1414168752960281,1,Neutral (30–70),0,0,2025-05-20,2025-04-07,46.81
2025-12-19,BAJAJ-AUTO,8830.5,9011.0,8827.0,9002.0,215196,8980.554254748018,8949.412620583738,8821.515800717636,45.17453798767966,-5.744448278584969,10.580052599945205,-16.324500878530174,140.17857142857142,9020.7,9173.46173397952,8867.938266020481,0.0338691529436783,9254.5,8735.0,0.602546281356544,0.346678784891244,1.633767053111601,9230.967857142858,8810.432142857144,1,8821.515800717636,1,1,0,0.047679214062583644,0,-0.0007791344495602047,True,True,True,0,8994.75,False,0,0,True,0,0,1,0.5230906474218423,1,0.0004056299210410952,1,Neutral (30–70),0,0,2025-09-18,2024-11-28,45.31
2025-12-19,TATAMOTORS,347.4,354.8,347.0,352.65,74052760,357.7636826701133,415.3971419097056,593.2230343024498,33.956834532374074,-16.73661700194384,-21.630355439305696,4.893738437361854,6.400000000000001,352.2475,364.859711083739,339.635288916261,0.0716099395097992,365.0,337.7,5.787608242997646,0.0135810123852363,-2.268635469924696,361.8475,342.6475,1,593.2230343024498,1,0,0,0.09496098869197327,0,-0.006248434743040061,True,False,False,0,351.35,False,0,0,False,0,0,0,-3.182826389126767,0,-0.5506498470948012,0,Neutral (30–70),0,0,2024-08-16,2024-09-11,60.53
2025-12-19,BAJAJFINSV,2019.0,2055.0,2017.9,2043.8,1104767,2057.683150285319,2059.51653676718,1985.1827180921848,42.06349206349201,-8.29072587262499,-4.343837487663004,-3.946888384961986,36.97142857142858,2061.155,2111.085118534181,2011.2248814658185,0.0484486790505143,2118.0,2011.6,1.3483000574704438,0.0787094090825066,-0.0288110322478551,2116.6121428571428,2005.697857142857,1,1985.1827180921848,1,0,0,0.05699606849664462,0,-0.0018572225330016501,True,False,True,0,2064.8,True,0,0,True,0,0,0,1.5645185127833994,0,0.2211633256654617,1,Neutral (30–70),0,0,2025-01-06,2024-12-31,45.44
2025-12-19,TATACONSUM,1171.5,1186.3,1169.6,1184.0,598033,1163.2826394416904,1155.0484829807283,1114.873235392064,57.66312594840667,2.681253165505723,-0.1153550282263248,2.796608193732048,20.72857142857145,1163.15,1195.1852766082754,1131.1147233917247,0.0550836549168642,1194.7,1131.9,0.5911946806882135,0.0455973873929385,0.4682219733946002,1194.2428571428572,1132.057142857143,0,1114.873235392064,1,1,0,0.04661210424853124,0,0.0004225063180095308,True,True,True,0,1163.3000000000002,False,0,0,False,0,0,1,2.386415800710036,0,0.28646710490574234,1,Neutral (30–70),0,0,2025-05-02,2024-10-08,43.15
2025-12-19,BHARTIARTL,2113.9,2115.0,2082.0,2097.7,10127415,2092.654792029981,2064.037235957456,1919.894650251844,51.80505415162453,3.357056992304024,6.005121464487512,-2.6480644721834885,30.15000000000006,2099.945,2151.835064965317,2048.054935034683,0.0494204038346884,2170.7,2038.0,1.4170609809239394,0.080785168525479,-2.6254269710330846,2145.17,2054.7200000000003,1,1919.894650251844,1,1,0,0.05591213095702078,0,-0.00196589919779845,True,False,True,0,2104.35,True,0,0,False,0,0,1,4.333056172685987,0,0.2617364891281464,1,Neutral (30–70),0,0,2024-08-16,2024-08-09,47.73
2025-12-19,SUNPHARMA,1747.0,1760.0,1741.2,1744.9,2768986,1778.0744234583256,1746.0357369369124,1710.5653422341811,33.799896319336455,6.462489843937874,16.571939598219767,-10.109449754281894,27.271428571428583,1793.1050000000002,1836.1807215781064,1750.029278421894,0.0480459555665801,1849.0,1736.0,1.30861838973055,0.0671983794442048,-1.571195420101823,1834.012142857143,1752.1978571428574,0,1710.5653422341811,1,0,0,0.0495977909600821,0,-0.0016308709133405698,True,False,True,0,1792.5,True,0,0,False,0,0,0,4.165185986417934,0,-0.03586031605702278,0,Neutral (30–70),0,0,2025-11-24,2025-02-06,42.29
2025-12-19,BRITANNIA,6020.0,6116.0,5992.5,6103.0,179450,5950.594417605565,5917.4359978277,5720.033467479874,67.22189173111244,45.194124073424064,16.55930504939909,28.63481902402497,115.53571428571428,5912.625,6112.063653013516,5713.186346986484,0.0674619658826718,6145.0,5780.0,0.7127886679908237,0.235034506131,5.400219525181993,6085.928571428572,5739.321428571428,0,5720.033467479874,1,1,0,0.05789815280821398,0,-0.00019553301334153012,True,True,True,0,5962.5,False,0,0,False,0,0,1,0.84807804752516,1,0.2592592592592593,1,Neutral (30–70),0,0,2025-05-26,2024-11-13,53.16
2025-12-19,SHREECEM,25490.0,25715.0,25360.0,25600.0,47019,26288.72536063281,27191.61722252628,28383.15708360697,36.790923824959485,-404.11400972387855,-421.9952671873367,17.881257463458155,491.7857142857143,26260.5,26951.70718197994,25569.29281802006,0.0526423474023677,26975.0,25360.0,1.2636238180149504,0.9858894571446176,-2.944432582082823,26998.17857142857,25522.821428571428,0,28383.15708360697,1,0,0,0.0394698640926298,0,-0.00394315376131481,False,False,False,0,26167.5,True,0,0,True,0,0,0,-2.147025250090544,0,-0.08868419881635736,0,Neutral (30–70),0,0,,2025-11-12,39.37
2025-12-19,CIPLA,1495.5,1520.1,1495.5,1517.1,769045,1510.9546901635763,1522.234535019115,1523.0523199118377,47.61904761904762,-6.359197556802883,-7.385441945780832,1.026244388977949,19.40714285714289,1510.53,1534.7264851732243,1486.3335148267754,0.0320370799298584,1536.3,1484.8,0.6922095652093687,0.0584255037278945,0.7438017597773072,1539.6407142857142,1481.4192857142857,0,1523.0523199118377,1,0,0,0.0324464730719688,0,-0.0020266378524475097,True,True,False,0,1510.55,False,0,0,True,0,0,0,-0.5787244072598007,1,0.04739549173254165,1,Neutral (30–70),0,0,2025-08-14,2025-12-18,38.88
2025-12-19,SBIN,979.95,982.0,977.05,980.3,5376584,966.0522921953284,942.2526516652028,864.3637197993592,53.60721442885768,6.7733326378885295,7.170801239204226,-0.3974686013156967,13.439285714285711,968.25,988.9909840907188,947.5090159092812,0.0428422082947972,999.0,944.45,0.561806929269503,0.0377526341733933,1.1866471855997096,988.4089285714284,948.0910714285716,1,864.3637197993592,1,1,0,0.04675199328506656,0,-0.0021058068410281542,True,True,True,0,971.725,False,0,0,False,0,0,1,6.759208947894759,0,0.13862593646553223,1,Neutral (30–70),0,0,2025-06-06,2025-01-08,44.04
2025-12-19,COALINDIA,385.0,387.35,383.5,385.6,3611941,381.9661271490336,382.6863677106109,393.56564968288967,61.0389610389612,0.8285579692761758,-0.1371210752284968,0.9656790445046726,4.982142857142845,379.745,388.2946629665875,371.1953370334125,0.0450284425948334,387.35,369.6,0.9624755125322448,0.0148499599482408,2.356156378829599,387.2182142857143,372.2717857142857,0,393.56564968288967,1,0,0,0.044065038517179404,0,-0.0009413349301581296,True,False,False,0,378.475,False,0,0,False,0,0,0,-0.7907180729855141,1,-0.06054330612742109,0,Neutral (30–70),0,0,2024-08-09,,44.93
2025-12-19,INFY,1650.0,1654.9,1629.8,1638.7,13149023,1587.5164939830022,1552.0461631192306,1576.8724340647282,71.80385288966727,25.043744492002133,23.350094178324333,1.6936503136778,26.742857142857183,1586.925,1642.7556037562308,1531.094396243769,0.0703632544149608,1654.9,1525.9,1.662986997662514,0.0631084786493314,6.480342246121018,1627.0392857142858,1546.810714285714,1,1576.8724340647282,1,0,0,0.0681630013338344,0,-4.304212837341614e-07,True,False,True,0,1590.4,False,0,0,False,0,0,0,3.9227900736628647,1,-0.17239463649907827,0,Overbought (≥70),0,0,2024-08-09,2025-03-03,60.51
2025-12-19,SBILIFE,2014.5,2035.5,2012.4,2028.4,751874,2008.5064846450468,1965.1973385188824,1826.070352481488,66.13636363636368,16.21996800477791,18.55217858012782,-2.332210575349908,34.14285714285711,2009.8,2052.7653961131377,1966.8346038868624,0.0427558922411561,2086.6,1951.2,0.9259089020186656,0.078116334955943,0.6847138235731798,2061.014285714285,1958.5857142857144,0,1826.070352481488,1,1,0,0.04015735058671698,0,-0.0021847514206021395,True,False,True,0,2018.9,False,0,0,True,0,0,1,6.965328110264345,0,0.42679281117011914,1,Neutral (30–70),0,0,2025-05-08,2024-10-31,47.56
2025-12-19,DIVISLAB,6410.0,6598.0,6408.5,6478.5,785205,6408.341144868473,6410.560959218425,6237.099370315781,54.00572246065808,-24.705120089834963,-27.96322763097451,3.258107541139548,127.78571428571428,6404.7,6546.575928005269,6262.824071994731,0.0443036919778503,6598.0,6265.0,3.352317009677128,0.2494955018793517,2.053760667130456,6596.378571428571,6213.021428571428,0,6237.099370315781,1,0,0,0.04797168915419772,0,-0.0020320160542300894,True,False,True,0,6431.5,False,0,0,True,0,0,0,7.184600749290092,0,0.1062162231385908,1,Neutral (30–70),0,0,2024-08-28,2024-08-14,68.02
2025-12-19,RELIANCE,1554.4,1574.2,1551.0,1565.1,13937275,1541.4043689835771,1507.309849024993,1431.4851199868783,49.5674740484429,12.815319517377702,15.350432835458356,-2.535113318080654,21.221428571428586,1548.35,1573.1736305075956,1523.5263694924042,0.0320646242872679,1581.3,1517.6,1.3904013818144236,0.0602740464600406,1.5927120281461926,1580.1821428571427,1516.517857142857,1,1431.4851199868783,1,1,0,0.04588639578008364,0,-0.0015996552366853995,True,False,True,0,1549.4499999999998,False,0,0,True,0,0,1,4.994043522335208,0,0.23401403453441616,1,Neutral (30–70),0,0,2025-05-20,2024-10-07,54.72
2025-12-19,EICHERMOT,7075.0,7242.0,7075.0,7217.0,423435,7119.89623899941,6986.23967540528,6228.904702485956,55.75833857772184,47.27024610629178,55.42568975174503,-8.155443645453254,120.35714285714286,7148.75,7296.1197462343935,7001.380253765607,0.0412295145960883,7328.5,6956.0,0.8449030656631362,0.2779361020395588,1.5527366792700947,7329.285714285715,6968.214285714285,1,6228.904702485956,1,1,0,0.034330649543809745,0,-0.0010645378603612297,True,False,True,0,7142.25,False,0,0,True,0,0,1,4.719196582251942,0,0.49157796837862966,1,Neutral (30–70),0,0,2025-01-02,2024-12-17,48.09
2025-12-19,POWERGRID,258.05,263.95,257.95,263.45,16657897,266.34793862237245,273.1569304899567,287.6171952968117,37.74703557312256,-4.193725353787272,-4.010610933837054,-0.1831144199502183,4.075000000000001,267.05499999999995,277.14328919823606,256.96671080176384,0.0755521461739051,279.05,255.8,1.4488453682126328,0.010145803807998,-4.725383451922271,273.1675,260.94249999999994,1,287.6171952968117,1,0,0,0.04757972320982748,0,-0.002883002063674734,True,False,False,0,267.425,True,0,0,False,0,0,0,-0.27749567120099544,0,-0.21358208955223879,0,Neutral (30–70),0,0,2024-08-09,,38.51
2025-12-19,GRASIM,2800.0,2831.1,2790.1,2812.5,546550,2781.0341246346825,2783.7058764333296,2734.96338342452,71.18200836820085,9.455300440391513,-0.5515908679875361,10.006891308379046,39.69285714285717,2759.07,2846.052735129035,2672.087264870965,0.0630522133393027,2849.9,2679.4,1.1455458377627912,0.1083130507116889,3.244144102307822,2818.6092857142858,2699.5307142857146,1,2734.96338342452,1,0,0,0.04968565581096428,0,-0.0027715042857405538,True,False,True,0,2764.65,False,0,0,False,0,0,0,0.42030508797335436,1,0.04742751801575329,1,Overbought (≥70),0,0,2025-04-24,2024-12-27,48.67
2025-12-19,ONGC,232.0,233.5,231.5,232.89,5070902,238.97322455310064,242.3914929963695,247.3573152719914,23.083859332732032,-3.8089416544591472,-3.0274317237083843,-0.7815099307507629,3.7271428571428538,239.867,249.5550373331423,230.1789626668576,0.0807784091445872,248.8,228.61,0.6811066575882926,0.0089688982685316,-5.323917635625408,245.45771428571425,234.27628571428568,0,247.3573152719914,1,0,0,0.0507341271284841,0,0.0015112411125411157,True,True,False,0,238.705,True,0,0,False,0,0,0,3.1139334172075834,0,-0.07509928514694209,0,Oversold (≤30),0,0,2024-08-09,2024-08-21,28.23
2025-12-19,NTPC,318.95,320.6,317.5,319.9,10833662,323.3959421523696,327.8753071458818,338.9624338828817,35.77075098814224,-2.554519800710352,-2.571484541981988,0.0169647412716353,4.299999999999987,323.25750000000005,328.95858715395457,317.55641284604553,0.035272729350159,329.95,315.55,1.4797515349452302,0.0123197670836157,-1.682676779195491,329.70750000000004,316.80750000000006,0,338.9624338828817,1,0,0,0.033585090878126916,0,-0.002501669862475129,True,False,False,0,322.75,True,0,0,True,0,0,0,1.3024241503442413,0,-0.09351090960612074,0,Neutral (30–70),0,0,2024-09-25,2024-11-12,44.16
